scene_id	source_side	planet_date	year_month	planet_path	reason	available_stage_count	available_stages	available_candidate_count	best_candidate_date	best_candidate_day_diff
lower__20200326_160118_49_2277_3B_AnalyticMS_SR_8b_clip	lower	2020-03-26	2020-03	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_03_cf5b8a65-366f-4b70-946f-44166d008371/cf5b8a65-366f-4b70-946f-44166d008371/PSScene/20200326_160118_49_2277_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	4	2020-03-26	0
lower__20200710_155933_61_2304_3B_AnalyticMS_SR_8b_clip	lower	2020-07-10	2020-07	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_07_fa1621d8-017b-4bb1-9d9f-030250057dab/fa1621d8-017b-4bb1-9d9f-030250057dab/PSScene/20200710_155933_61_2304_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	4	2020-07-09	1
lower__20200713_160154_87_2259_3B_AnalyticMS_SR_8b_clip	lower	2020-07-13	2020-07	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_07_fa1621d8-017b-4bb1-9d9f-030250057dab/fa1621d8-017b-4bb1-9d9f-030250057dab/PSScene/20200713_160154_87_2259_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	4	2020-07-12	1
lower__20200717_160410_78_2271_3B_AnalyticMS_SR_8b_clip	lower	2020-07-17	2020-07	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_07_fa1621d8-017b-4bb1-9d9f-030250057dab/fa1621d8-017b-4bb1-9d9f-030250057dab/PSScene/20200717_160410_78_2271_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	5	2020-07-17	0
lower__20200910_155430_38_2206_3B_AnalyticMS_SR_8b_clip	lower	2020-09-10	2020-09	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_09_81157e7e-4169-49ad-8e40-ecee46d8a07e/81157e7e-4169-49ad-8e40-ecee46d8a07e/PSScene/20200910_155430_38_2206_3B_AnalyticMS_SR_8b_clip.tif	no_overlap	1	pm5	2	2020-09-12	2
lower__20200914_165134_05_2424_3B_AnalyticMS_SR_8b_clip	lower	2020-09-14	2020-09	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_09_81157e7e-4169-49ad-8e40-ecee46d8a07e/81157e7e-4169-49ad-8e40-ecee46d8a07e/PSScene/20200914_165134_05_2424_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	2	2020-09-12	2
lower__20200914_165208_90_2419_3B_AnalyticMS_SR_8b_clip	lower	2020-09-14	2020-09	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_09_81157e7e-4169-49ad-8e40-ecee46d8a07e/81157e7e-4169-49ad-8e40-ecee46d8a07e/PSScene/20200914_165208_90_2419_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	2	2020-09-12	2
lower__20200915_160339_27_222f_3B_AnalyticMS_SR_8b_clip	lower	2020-09-15	2020-09	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_09_81157e7e-4169-49ad-8e40-ecee46d8a07e/81157e7e-4169-49ad-8e40-ecee46d8a07e/PSScene/20200915_160339_27_222f_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	2	2020-09-17	2
lower__20201110_160946_64_2279_3B_AnalyticMS_SR_8b_clip	lower	2020-11-10	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201110_160946_64_2279_3B_AnalyticMS_SR_8b_clip.tif	planet_read_error	1	pm5	4	2020-11-09	1
lower__20201112_155524_54_220b_3B_AnalyticMS_SR_8b_clip	lower	2020-11-12	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_b0121492-7902-41de-9b36-dc9af277c715/b0121492-7902-41de-9b36-dc9af277c715/PSScene/20201112_155524_54_220b_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	1	2020-11-11	1
lower__20201112_170102_01_2413_3B_AnalyticMS_SR_8b_clip	lower	2020-11-12	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_b0121492-7902-41de-9b36-dc9af277c715/b0121492-7902-41de-9b36-dc9af277c715/PSScene/20201112_170102_01_2413_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	2	2020-11-14	2
