split	sample_id	scene_id	sentinel_request_id	sentinel_request_root	sentinel_date	planet_bounds
train	000005	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	616320.00000000,3789843.00000000,617088.00000000,3790611.00000000
train	000021	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	616320.00000000,3789075.00000000,617088.00000000,3789843.00000000
train	000037	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	620160.00000000,3788307.00000000,620928.00000000,3789075.00000000
train	000053	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	624768.00000000,3788307.00000000,625536.00000000,3789075.00000000
train	000069	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	625536.00000000,3788307.00000000,626304.00000000,3789075.00000000
train	000085	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	630912.00000000,3785235.00000000,631680.00000000,3786003.00000000
train	000101	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	632448.00000000,3784467.00000000,633216.00000000,3785235.00000000
train	000117	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	641664.00000000,3782931.00000000,642432.00000000,3783699.00000000
train	000133	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	624768.00000000,3780627.00000000,625536.00000000,3781395.00000000
train	000149	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	624000.00000000,3779859.00000000,624768.00000000,3780627.00000000
train	000165	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	629376.00000000,3779859.00000000,630144.00000000,3780627.00000000
train	000181	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	624768.00000000,3779091.00000000,625536.00000000,3779859.00000000
train	000197	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	631680.00000000,3777555.00000000,632448.00000000,3778323.00000000
train	000213	lower__20200326_160111_29_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	633216.00000000,3776787.00000000,633984.00000000,3777555.00000000
