split	sample_id	scene_id	sentinel_request_id	sentinel_request_root	sentinel_date	planet_bounds
train	000008	lower__20200326_160116_69_2277_3B_AnalyticMS_SR_8b_clip	pm5__20200311_20200331__0002	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200311_20200331__0002	2020-03-26	614739.00000000,3749676.00000000,615507.00000000,3750444.00000000
train	000024	lower__20200511_155955_44_2263_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0007	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0007	2020-05-10	700821.00000000,3847338.00000000,701589.00000000,3848106.00000000
train	000040	lower__20200511_155955_44_2263_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0007	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0007	2020-05-10	701589.00000000,3847338.00000000,702357.00000000,3848106.00000000
train	000056	lower__20200511_155955_44_2263_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0007	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0007	2020-05-10	696981.00000000,3846570.00000000,697749.00000000,3847338.00000000
train	000072	lower__20200511_155955_44_2263_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0007	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0007	2020-05-10	694677.00000000,3845034.00000000,695445.00000000,3845802.00000000
train	000088	lower__20200511_155955_44_2263_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0007	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0007	2020-05-10	696981.00000000,3841962.00000000,697749.00000000,3842730.00000000
train	000104	lower__20200511_155955_44_2263_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0007	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0007	2020-05-10	717717.00000000,3837354.00000000,718485.00000000,3838122.00000000
train	000120	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	581118.00000000,3827340.00000000,581886.00000000,3828108.00000000
train	000136	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	596478.00000000,3827340.00000000,597246.00000000,3828108.00000000
train	000152	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	596478.00000000,3826572.00000000,597246.00000000,3827340.00000000
train	000168	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	597246.00000000,3825804.00000000,598014.00000000,3826572.00000000
train	000184	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	585726.00000000,3825036.00000000,586494.00000000,3825804.00000000
train	000200	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	597246.00000000,3825036.00000000,598014.00000000,3825804.00000000
train	000216	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	607230.00000000,3825036.00000000,607998.00000000,3825804.00000000
train	000232	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	601854.00000000,3823500.00000000,602622.00000000,3824268.00000000
train	000248	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	598014.00000000,3822732.00000000,598782.00000000,3823500.00000000
train	000264	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	604926.00000000,3822732.00000000,605694.00000000,3823500.00000000
train	000280	lower__20200518_160601_25_2304_3B_AnalyticMS_SR_8b_clip	pm5__20200506_20200523__0009	/scrfs/storage/yikebe/home/research/AR_Crop_Identification/make_dataset/raw_sentinel/pm5/pm5__20200506_20200523__0009	2020-05-18	601086.00000000,3821964.00000000,601854.00000000,3822732.00000000
